timestamp,users_holding
7/30/2020 19:40,192826
7/30/2020 20:40,193007
7/30/2020 21:40,193043
7/30/2020 22:40,193074
7/30/2020 23:40,193074
7/31/2020 0:40,193074
7/31/2020 1:40,193074
7/31/2020 2:40,193074
7/31/2020 3:40,193074
7/31/2020 4:40,193074
7/31/2020 5:40,193071
7/31/2020 6:40,193062
7/31/2020 7:40,193062
7/31/2020 8:40,193062
7/31/2020 9:40,193062
7/31/2020 10:40,193062
7/31/2020 11:40,193062
7/31/2020 12:40,193062
7/31/2020 13:40,193083
7/31/2020 14:40,193760
7/31/2020 15:40,193979
7/31/2020 16:40,194099
7/31/2020 17:40,194242
7/31/2020 18:40,194456
7/31/2020 19:40,194484
7/31/2020 20:40,194485
7/31/2020 21:40,194487
7/31/2020 22:40,194493
7/31/2020 23:40,194493
8/1/2020 0:40,194493
8/1/2020 1:40,194493
8/1/2020 2:40,194493
8/1/2020 3:40,194493
8/1/2020 4:40,194493
8/1/2020 5:40,194537
8/1/2020 6:40,194537
8/1/2020 7:40,194537
8/1/2020 8:40,194537
8/1/2020 9:40,194537
8/1/2020 10:40,194537
8/1/2020 11:40,194537
8/1/2020 12:40,194537
8/1/2020 13:40,194537
8/1/2020 14:40,194537
8/1/2020 15:40,194537
8/1/2020 16:40,194537
8/1/2020 17:40,194537
8/1/2020 18:40,194537
8/1/2020 19:40,194537
8/1/2020 20:40,194537
8/1/2020 21:40,194537
8/1/2020 22:40,194537
8/1/2020 23:40,194537
8/2/2020 0:40,194537
8/2/2020 1:40,194537
8/2/2020 2:40,194537
8/2/2020 3:40,194537
8/2/2020 4:40,194537
8/2/2020 5:40,194537
8/2/2020 6:40,194537
8/2/2020 7:40,194537
8/2/2020 8:40,194537
8/2/2020 9:40,194537
8/2/2020 10:40,194537
8/2/2020 11:40,194537
8/2/2020 12:40,194537
8/2/2020 13:40,194537
8/2/2020 14:40,194537
8/2/2020 15:40,194537
8/2/2020 16:40,194537
8/2/2020 17:40,194537
8/2/2020 18:40,194537
8/2/2020 19:40,194537
8/2/2020 20:40,194537
8/2/2020 21:40,194537
8/2/2020 22:40,194537
8/2/2020 23:40,194537
8/3/2020 0:40,194537
8/3/2020 1:40,194537
8/3/2020 2:40,194537
8/3/2020 3:40,194537
8/3/2020 4:40,194537
8/3/2020 5:40,194537
8/3/2020 6:40,194537
8/3/2020 7:40,194537
8/3/2020 8:40,194537
8/3/2020 9:40,194537
8/3/2020 10:40,194537
8/3/2020 11:40,194537
8/3/2020 12:40,194537
8/3/2020 13:40,194519
8/3/2020 14:40,195665
8/3/2020 15:40,196082
8/3/2020 16:40,196324
8/3/2020 17:40,196603
8/3/2020 18:40,196779
8/3/2020 19:40,197235
8/3/2020 20:40,197900
8/3/2020 21:40,197850
8/3/2020 22:40,197934
8/3/2020 23:40,197934
8/4/2020 0:40,197934
8/4/2020 1:40,197934
8/4/2020 2:40,197934
8/4/2020 3:40,197934
8/4/2020 4:40,197915
8/4/2020 5:40,197915
8/4/2020 6:40,197915
8/4/2020 7:40,197915
8/4/2020 8:40,197915
8/4/2020 9:40,197915
8/4/2020 10:40,197915
8/4/2020 11:40,197915
8/4/2020 12:40,197915
8/4/2020 13:40,197903
8/4/2020 14:40,200492
8/4/2020 15:40,202493
8/4/2020 16:40,202505
8/4/2020 17:40,203113
8/4/2020 18:40,204011
8/4/2020 19:40,204234
8/4/2020 20:40,204747
8/4/2020 21:40,203654
8/4/2020 22:40,203822
8/4/2020 23:40,203822
8/5/2020 0:40,203822
8/5/2020 1:40,203822
8/5/2020 2:40,203822
8/5/2020 3:40,203822
8/5/2020 4:40,203822
8/5/2020 5:40,203812
8/5/2020 6:40,203812
8/5/2020 7:40,203812
8/5/2020 8:40,203812
8/5/2020 9:40,203812
8/5/2020 10:40,203812
8/5/2020 11:40,203812
8/5/2020 13:08,203767
8/5/2020 13:40,203767
8/5/2020 14:40,204020
8/5/2020 15:40,204020
8/5/2020 16:40,203531
8/5/2020 17:40,203700
8/5/2020 18:40,203792
8/5/2020 19:40,203711
8/5/2020 20:40,203649
8/5/2020 21:40,203654
8/5/2020 22:40,203658
8/5/2020 23:40,203658
8/6/2020 0:40,203658
8/6/2020 1:40,203658
8/6/2020 2:40,203658
8/6/2020 3:40,203658
8/6/2020 4:40,203658
8/6/2020 5:40,203643
8/6/2020 6:40,203643
8/6/2020 7:40,203643
8/6/2020 8:40,203643
8/6/2020 9:40,203643
8/6/2020 10:40,203643
8/6/2020 11:40,203643
8/6/2020 12:40,203643
8/6/2020 13:40,203672
8/6/2020 14:40,203166
8/6/2020 15:40,202496
8/6/2020 16:40,202188
8/6/2020 17:40,201885
8/6/2020 18:40,201703
8/6/2020 19:40,201710
8/6/2020 20:40,201679
8/6/2020 21:40,201688
8/6/2020 22:40,201696
8/6/2020 23:40,201696
8/7/2020 0:40,201696
8/7/2020 1:40,201696
8/7/2020 2:40,201696
8/7/2020 3:40,201696
8/7/2020 4:40,201696
8/7/2020 5:40,201696
8/7/2020 6:40,201696
8/7/2020 7:40,201696
8/7/2020 8:40,201695
8/7/2020 9:40,201695
8/7/2020 10:40,201695
8/7/2020 11:40,201695
8/7/2020 12:40,201695
8/7/2020 13:40,201712
8/7/2020 14:40,202158
8/7/2020 15:40,202255
8/7/2020 16:40,202145
8/7/2020 17:40,202145
8/7/2020 18:40,202057
8/7/2020 19:40,202057
8/7/2020 20:40,201930
8/7/2020 21:40,201923
8/7/2020 22:40,201919
8/7/2020 23:40,201919
8/8/2020 0:40,201919
8/8/2020 1:40,201919
8/8/2020 2:40,201919
8/8/2020 3:40,201919
8/8/2020 4:40,201904
8/8/2020 5:40,201835
8/8/2020 6:40,201835
8/8/2020 7:40,201835
8/8/2020 8:40,201835
8/8/2020 9:40,201835
8/8/2020 10:40,201835
8/8/2020 11:40,201835
8/8/2020 12:40,201835
8/8/2020 13:40,201835
8/8/2020 14:40,201835
8/8/2020 15:40,201835
8/8/2020 16:40,201835
8/8/2020 17:40,201835
8/8/2020 18:40,201835
8/8/2020 19:40,201835
8/8/2020 20:40,201835
8/8/2020 21:40,201835
8/8/2020 22:40,201835
8/8/2020 23:40,201835
8/9/2020 0:40,201835
8/9/2020 1:40,201835
8/9/2020 2:40,201835
8/9/2020 3:40,201835
8/9/2020 4:40,201835
8/9/2020 5:40,201835
8/9/2020 6:40,201835
8/9/2020 7:40,201835
8/9/2020 8:40,201835
8/9/2020 9:40,201835
8/9/2020 10:40,201835
8/9/2020 11:40,201835
8/9/2020 12:40,201835
8/9/2020 13:40,201835
8/9/2020 14:40,201835
8/9/2020 15:40,201835
8/9/2020 16:40,201835
8/9/2020 17:40,201835
8/9/2020 18:40,201835
8/9/2020 19:40,201835
8/9/2020 20:40,201835
8/9/2020 21:40,201835
8/9/2020 22:40,201835
8/9/2020 23:40,201835
8/10/2020 0:40,201835
8/10/2020 1:40,201835
8/10/2020 2:40,201835
8/10/2020 3:40,201835
8/10/2020 4:40,201835
8/10/2020 5:40,201835
8/10/2020 6:40,201835
8/10/2020 7:40,201835
8/10/2020 8:40,201835
8/10/2020 9:40,201835
8/10/2020 10:40,201835
8/10/2020 11:40,201835
8/10/2020 12:40,201835
8/10/2020 13:40,201987
8/10/2020 14:40,203721
8/10/2020 15:40,203741
8/10/2020 16:40,203741
8/10/2020 17:40,205208
8/10/2020 18:40,205663
8/10/2020 19:40,206341
8/10/2020 20:40,206430
8/10/2020 21:40,206462
8/10/2020 22:40,206656
8/10/2020 23:40,206656
8/11/2020 0:40,206656
8/11/2020 1:40,206656
8/11/2020 2:40,206656
8/11/2020 3:40,206656
8/11/2020 4:40,206649
8/11/2020 5:40,206649
8/11/2020 6:40,206649
8/11/2020 7:40,206649
8/11/2020 8:40,206649
8/11/2020 9:40,206649
8/11/2020 10:40,206649
8/11/2020 11:40,206649
8/11/2020 12:40,206649
8/11/2020 13:40,206610
8/11/2020 14:40,207517
8/11/2020 15:40,206992
8/11/2020 16:40,206992
8/11/2020 17:40,207130
8/11/2020 18:40,207134
8/11/2020 19:40,207040
8/11/2020 20:40,206668
8/11/2020 21:40,206715
8/11/2020 22:40,206737
8/11/2020 23:40,206737
8/12/2020 0:40,206737
8/12/2020 1:40,206737
8/12/2020 2:40,206737
8/12/2020 3:40,206737
8/12/2020 4:40,206737
8/12/2020 5:40,206724
8/12/2020 6:40,206724
8/12/2020 7:40,206724
8/12/2020 8:40,206724
8/12/2020 9:40,206724
8/12/2020 10:40,206724
8/12/2020 11:40,206724
8/12/2020 12:40,206724
8/12/2020 13:40,206724
8/12/2020 14:40,207173
8/12/2020 15:40,207173
8/12/2020 16:40,207066
8/12/2020 22:40,207014
8/12/2020 23:40,207014
8/13/2020 0:40,207014
8/13/2020 1:40,207014
8/13/2020 2:40,207014
8/13/2020 3:40,207014
8/13/2020 4:40,207014
8/13/2020 5:40,206996
8/13/2020 6:41,206996
8/13/2020 7:40,206996
8/13/2020 8:40,206996
8/13/2020 9:41,206996
8/13/2020 10:40,206996
8/13/2020 11:40,206996
8/13/2020 12:40,206996
8/13/2020 13:40,206989
8/13/2020 14:41,207262
8/13/2020 15:40,207343
8/13/2020 16:42,207227
8/13/2020 20:40,207002
8/13/2020 21:40,207020
8/13/2020 22:40,207033
